,Price,Address,Latitude,Longitude,Sqft
502,670000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,850.0
503,1063000,"312 Grandview Way, Toronto ",43.7753649,-79.4109093,1900.0
506,1750000,"252 Castlefield Ave, Toronto ",43.7098205,-79.40970259999999,2250.0
507,670000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,850.0
509,1063000,"312 Grandview Way, Toronto ",43.7753649,-79.4109093,1900.0
510,590000," 68 Abell St, Toronto ",43.642313,-79.42436640000001,650.0
514,425000," 170 Sudbury St, Toronto ",43.6415685,-79.4246027,250.0
515,653000," 900 Mount Pleasant Rd, Toronto ",43.7115287,-79.3916203,750.0
516,1035000,"50 Melville Ave, Toronto ",43.67041939999999,-79.4235007,1300.0
517,1180000," 1100 Kingston Rd, Toronto ",43.681391600000005,-79.2821633,1300.0
520,830000," 19 Grand Trunk Cres, Toronto ",43.6415312,-79.3826739,950.0
523,680000," 38 Grenville St, Toronto ",43.6618956,-79.3857479,650.0
524,985000," 105 George St, Toronto ",43.65221029999999,-79.3707988,950.0
526,605000," 18 Harrison Garden Blvd, Toronto ",43.7573542,-79.4093577,850.0
527,489500," 650 Lawrence Ave W, Toronto ",43.71728710000001,-79.4418464,850.0
528,653000," 900 Mount Pleasant Rd, Toronto ",43.7115287,-79.3916203,750.0
529,485000," 2230 Lakeshore Blvd W, Toronto ",43.62161629999999,-79.48292070000001,650.0
530,1180000," 1100 Kingston Rd, Toronto ",43.681391600000005,-79.2821633,1300.0
532,516000," 36 Park Lawn Rd, Toronto ",43.623719799999996,-79.48370290000001,650.0
533,1240000,"24 Roslin Ave, Toronto ",43.7299146,-79.40181940000001,1300.0
534,395000," 9 Windermere Ave, Toronto ",43.6368133,-79.46816379999999,250.0
535,1415000," 993 Queen St W, Toronto ",43.6446488,-79.4156165,1500.0
540,600000," 5 Mariner Terr, Toronto ",43.6397355,-79.3904175,550.0
541,1428000,"224 Faywood Blvd, Toronto ",43.748445200000006,-79.4502154,4250.0
542,500000," 55 Ann O'reilly Rd, Toronto ",43.7739128,-79.32935920000001,650.0
545,704000," 104 Caledonia Park Rd, Toronto ",43.674251899999994,-79.454435,1300.0
546,1290000,"10 Hillcroft Dr, Markham ",43.8305967,-79.2810679,3250.0
547,3500000,"45B Chestnut Park, Toronto ",43.6793071,-79.38604090000001,2250.0
548,780000," 85 East Liberty St, Toronto ",43.638175,-79.4153863,850.0
549,575000," 40 Scollard St, Toronto ",43.672553799999996,-79.38957099999999,650.0
553,1428000,"224 Faywood Blvd, Toronto ",43.748445200000006,-79.4502154,4250.0
559,1290000,"10 Hillcroft Dr, Markham ",43.8305967,-79.2810679,3250.0
560,750000," 19 Brant St, Toronto ",43.6456962,-79.3975815,850.0
561,780000," 85 East Liberty St, Toronto ",43.638175,-79.4153863,850.0
563,704000," 104 Caledonia Park Rd, Toronto ",43.674251899999994,-79.454435,1300.0
564,600000," 5 Mariner Terr, Toronto ",43.6397355,-79.3904175,550.0
565,495900," 2087 Lake Shore Blvd W, Toronto ",43.629664,-79.4773311,650.0
566,1240000,"24 Roslin Ave, Toronto ",43.7299146,-79.40181940000001,1300.0
567,480000," 18 Harrison Garden Blvd, Toronto ",43.7573542,-79.4093577,550.0
568,790000," 1000 King St W, Toronto ",43.6417333,-79.414491,950.0
569,656900," 15 Merchants' Wharf, Toronto ",43.64511029999999,-79.36452259999999,750.0
571,507000," 1 De Boers Dr, Toronto ",43.75140570000001,-79.46414809999999,750.0
572,450000," 68 Abell St, Toronto ",43.642313,-79.42436640000001,550.0
575,652000," 90 Stadium Rd, Toronto ",43.6344756,-79.4015886,650.0
578,652000," 90 Stadium Rd, Toronto ",43.6344756,-79.4015886,650.0
579,503000," 2 Eva Rd, Toronto ",43.640566,-79.56273890000001,750.0
580,473000," 60 Fairfax Cres, Toronto ",43.716527500000005,-79.2844518,850.0
581,700000," 600 Fleet St, Toronto ",43.6366681,-79.40044509999998,750.0
582,380000," 8 Kingsbridge Crt, Toronto ",43.7723476,-79.44388570000001,750.0
584,480000," 366 The East Mall St, Toronto ",43.6431699,-79.55972940000001,1500.0
586,590000," 942 Yonge St, Toronto ",43.674566299999995,-79.3887457,650.0
587,656900," 15 Merchants' Wharf, Toronto ",43.64511029999999,-79.36452259999999,750.0
588,445000," 15 Zorra St, Toronto ",43.621354,-79.5210872,650.0
589,970000," 980 Yonge St, Toronto ",43.6750816,-79.3889138,1100.0
590,710000," 110 Marine Parade Dr, Toronto ",43.6252596,-79.4779028,850.0
592,530000," 47 Lexington Ave, Toronto ",43.7437607,-79.59876170000001,1500.0
593,308000," 40 Panorama Crt, Toronto ",43.747741299999994,-79.57992209999999,950.0
595,1280000,"1 Ennismore Pl, Toronto ",43.7760722,-79.35805390000002,1750.0
598,421000," 185 Bonis Ave, Toronto ",43.785805100000005,-79.2923717,650.0
599,500000," 5 Old Sheppard Ave, Toronto ",43.7772704,-79.33683020000001,1100.0
602,275000," 10 Sunny Glenway, Toronto ",43.710003,-79.33113440000001,550.0
603,533000," 60 Berwick Ave, Toronto ",43.7038164,-79.3998225,250.0
606,568000," 120 Harrison Garden Blvd, Toronto ",43.7580713,-79.4031651,650.0
607,710000," 110 Marine Parade Dr, Toronto ",43.6252596,-79.4779028,850.0
608,818000," 377 Madison Ave, Toronto ",43.6770215,-79.4063849,850.0
610,647000," 23 Lorraine Dr, Toronto ",43.7780172,-79.41662779999999,950.0
611,645000,"44 Cottonwood Dr, Toronto ",43.7313607,-79.3452743,1100.0
612,1085000,"1694 Dundas St E, Toronto ",43.6677646,-79.325905,1750.0
614,285000," 2737 Keele St, Toronto ",43.7257789,-79.48075899999999,850.0
615,564900," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,750.0
616,423000," 37 Four Winds Dr, Toronto ",43.7638433,-79.4981137,850.0
618,945000," 18 Yorkville Ave, Toronto ",43.672194399999995,-79.387865,850.0
621,1186000,"301 Goldhawk Tr, Toronto ",43.8269119,-79.2840818,2750.0
623,381000," 4600 Steeles Ave E, Markham ",43.826459899999996,-79.2971634,550.0
624,562000," 2885 Bayview Ave, Toronto ",43.76798170000001,-79.3879983,750.0
625,513000," 56 Annie Craig Dr, Toronto ",43.6256776,-79.4787686,650.0
626,791000,"194 Lynnbrook Dr, Toronto ",43.7728069,-79.2416568,1750.0
627,580000," 460 Adelaide St, Toronto ",43.646043799999994,-79.39916099999999,650.0
628,650000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,850.0
629,425000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,250.0
631,480000," 366 The East Mall St, Toronto ",43.6431699,-79.55972940000001,1500.0
632,680000," 83 Mondeo Dr, Toronto ",43.766238,-79.2869233,1700.0
633,1200000," 30 Old Mill Rd, Toronto ",43.6514777,-79.4938522,1300.0
635,450000," 68 Abell St, Toronto ",43.642313,-79.42436640000001,550.0
636,423000," 37 Four Winds Dr, Toronto ",43.7638433,-79.4981137,850.0
637,285000," 2737 Keele St, Toronto ",43.7257789,-79.48075899999999,850.0
638,1015000,"88 Oakvale Ave, Toronto ",43.6795445,-79.33276140000001,1750.0
639,3800000," 12 Macpherson Ave, Toronto ",43.67918220000001,-79.391453,4374.0
640,684000," 2200 Lakshore Blvd W, Toronto ",43.6227486,-79.481943,750.0
641,645000,"44 Cottonwood Dr, Toronto ",43.7313607,-79.3452743,1100.0
642,365000," 40 Bay Mills Blvd, Toronto ",43.7806198,-79.30527059999999,950.0
643,400000," 7 Bishop Ave, Toronto ",43.7816907,-79.4143853,250.0
645,378000," 2500 Bridletowne Cir, Toronto ",43.801356,-79.3178165,850.0
646,469000," 21 Overlea Blvd, Toronto ",43.7044049,-79.34904250000001,950.0
647,590000," 942 Yonge St, Toronto ",43.674566299999995,-79.3887457,650.0
648,365000," 80 Esther Lorrie Dr, Toronto ",43.731744,-79.5772925,750.0
649,365000," 40 Bay Mills Blvd, Toronto ",43.7806198,-79.30527059999999,950.0
650,480000," 18 Harrison Garden Blvd, Toronto ",43.7573542,-79.4093577,550.0
651,720000,"34 Bairstow Cres, Toronto ",43.7211547,-79.5839893,1750.0
653,473000," 60 Fairfax Cres, Toronto ",43.716527500000005,-79.2844518,850.0
655,568000," 120 Harrison Garden Blvd, Toronto ",43.7580713,-79.4031651,650.0
656,562000," 2885 Bayview Ave, Toronto ",43.76798170000001,-79.3879983,750.0
657,462000," 362 The East Mall, Toronto ",43.6426028,-79.5588074,1500.0
658,510000," 106 Dovercourt Rd, Toronto ",43.6431876,-79.4224938,250.0
659,503000," 2 Eva Rd, Toronto ",43.640566,-79.56273890000001,750.0
660,507000," 1 De Boers Dr, Toronto ",43.75140570000001,-79.46414809999999,750.0
662,580000," 460 Adelaide St, Toronto ",43.646043799999994,-79.39916099999999,650.0
663,378000," 2500 Bridletowne Cir, Toronto ",43.801356,-79.3178165,850.0
666,480000," 366 The East Mall St, Toronto ",43.6431699,-79.55972940000001,1500.0
668,1015000," 8 Telegram Mews, Toronto ",43.6404783,-79.3949699,1300.0
672,3800000," 12 Macpherson Ave, Toronto ",43.67918220000001,-79.391453,4374.0
673,647000," 23 Lorraine Dr, Toronto ",43.7780172,-79.41662779999999,950.0
674,830000,"23 Norfield Cres, Toronto ",43.7191468,-79.5478091,1750.0
675,765000," 20 Bruyeres Mews, Toronto ",43.6375235,-79.40087700000001,950.0
678,839000,"18 Hawkedon Cres, Toronto ",43.725055299999994,-79.58459090000001,1750.0
679,421000," 185 Bonis Ave, Toronto ",43.785805100000005,-79.2923717,650.0
680,510000," 106 Dovercourt Rd, Toronto ",43.6431876,-79.4224938,250.0
681,455800," 2035 Sheppard Ave E, Toronto ",43.7754057,-79.3361782,550.0
683,528000," 812 Lansdowne Ave, Toronto ",43.665271000000004,-79.4476835,650.0
684,815000," 90 Edgewood Ave, Toronto ",43.67270739999999,-79.3146937,1300.0
685,1015000," 8 Telegram Mews, Toronto ",43.6404783,-79.3949699,1300.0
686,720000,"34 Bairstow Cres, Toronto ",43.7211547,-79.5839893,1750.0
687,378000," 2500 Bridletowne Cir, Toronto ",43.801356,-79.3178165,850.0
688,365000," 80 Esther Lorrie Dr, Toronto ",43.731744,-79.5772925,750.0
689,1280000,"1 Ennismore Pl, Toronto ",43.7760722,-79.35805390000002,1750.0
690,685000,"20 Jim Baird Mews, Toronto ",43.7263441,-79.521985,1750.0
692,275000," 10 Sunny Glenway, Toronto ",43.710003,-79.33113440000001,550.0
693,860000,"17 Humberland Crt, Toronto ",43.7335852,-79.552626,1300.0
694,585000," 3520 Danforth Ave, Toronto ",43.6946819,-79.27341440000001,850.0
695,398000," 151 Village Green Sq, Toronto ",43.778949,-79.2813187,550.0
696,958000,"33 Oldborough Cir, Toronto ",43.7874899,-79.3429155,1300.0
697,487500," 80 Parrotta Dr, Toronto ",43.7338126,-79.5351847,950.0
698,429900," 1415 Lawrence Ave, Toronto ",43.7080883,-79.47868050000001,750.0
700,499000," 55 George Appleton Way, Toronto ",43.7251358,-79.4799789,950.0
701,423000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,250.0
703,666500," 8 Kay Macpherson Lane, Toronto ",43.6617014,-79.35327609999999,850.0
705,603000," 2220 Lake Shore Blvd W, Toronto ",43.622796799999996,-79.4833514,750.0
708,530000," 15 Northtown Way, Toronto ",43.7748786,-79.4132928,650.0
710,850000,"82 Emmeline Cres, Toronto ",43.796403000000005,-79.2839387,900.0
711,499000," 30 Herons Hill Way, Toronto ",43.7749276,-79.33551,650.0
713,877000,"346 Huntsmill Blvd, Toronto ",43.81644489999999,-79.3326713,1750.0
714,737000," 2 Gladstone Ave, Toronto ",43.642748299999994,-79.427444,850.0
716,549900,"46 Cole St, Toronto ",43.660630100000006,-79.36452890000001,650.0
718,665000,"65 Bridgenorth Cres, Toronto ",43.7388495,-79.5530779,900.0
719,648000," 320 Richmond St E, Toronto ",43.653557899999996,-79.3688205,650.0
722,451000," 710 Humberwood Blvd, Toronto ",43.7246581,-79.61542779999999,850.0
723,737000," 2 Gladstone Ave, Toronto ",43.642748299999994,-79.427444,850.0
726,1680000,"126 Edenbridge Dr, Toronto ",43.67231029999999,-79.5149628,3250.0
729,595000," 438 Richmond St W, Toronto ",43.648005299999994,-79.3968338,650.0
730,798000," 185 Roehampton Ave, Toronto ",43.7089649,-79.3929849,750.0
731,541000," 10 Tangreen Crt, Toronto ",43.7958866,-79.4270483,1100.0
732,850000,"82 Emmeline Cres, Toronto ",43.796403000000005,-79.2839387,900.0
733,255000," 207 Galloway Rd, Toronto ",43.766731799999995,-79.19627940000001,750.0
734,423000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,250.0
735,499000," 55 George Appleton Way, Toronto ",43.7251358,-79.4799789,950.0
736,603000," 2220 Lake Shore Blvd W, Toronto ",43.622796799999996,-79.4833514,750.0
737,530000," 15 Northtown Way, Toronto ",43.7748786,-79.4132928,650.0
738,500400," 150 Neptune Dr, Toronto ",43.7297283,-79.44193620000001,1500.0
739,615000," 775 King St W, Toronto ",43.643012,-79.406201,650.0
742,568000," 185 Roehampton Ave, Toronto ",43.7089649,-79.3929849,550.0
743,877000,"346 Huntsmill Blvd, Toronto ",43.81644489999999,-79.3326713,1750.0
744,835000,"1 Rockwell Ave, Toronto ",43.6776292,-79.45841,900.0
745,610000,"172 Chambers Ave, Toronto ",43.6808981,-79.4651369,1750.0
746,725000," 60 Bathurst St, Toronto ",43.642307,-79.40252059999999,750.0
748,1680000,"126 Edenbridge Dr, Toronto ",43.67231029999999,-79.5149628,3250.0
750,499000," 55 George Appleton Way, Toronto ",43.7251358,-79.4799789,950.0
752,423000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,250.0
755,512000," 225 Merton St, Toronto ",43.697379,-79.3897194,650.0
756,603000," 2220 Lake Shore Blvd W, Toronto ",43.622796799999996,-79.4833514,750.0
757,798000," 185 Roehampton Ave, Toronto ",43.7089649,-79.3929849,750.0
759,975000,"95 Ruby Lang Lane, Toronto ",43.620802000000005,-79.50811390000001,1750.0
760,475000," 83 Borough Dr, Toronto ",43.7728097,-79.26176509999999,750.0
761,530000," 15 Northtown Way, Toronto ",43.7748786,-79.4132928,650.0
765,1175000,"584 Woburn Ave, Toronto ",43.724244899999995,-79.4233238,1300.0
766,958000,"33 Oldborough Cir, Toronto ",43.7874899,-79.3429155,1300.0
768,400100," 627 The West Mall Dr, Toronto ",43.6553979,-79.5700897,1700.0
769,600000," 701 King St W, Toronto ",43.643094500000004,-79.40374969999999,850.0
770,465900," 5 Valhalla Inn Rd, Toronto ",43.6402846,-79.5598172,650.0
771,381000," 10 Willison Sq, Toronto ",43.6522266,-79.39826219999999,250.0
772,644000," 2350 Bridletowne Cir, Toronto ",43.8007222,-79.31659350000001,1900.0
773,835000,"1 Rockwell Ave, Toronto ",43.6776292,-79.45841,900.0
774,418500," 88 Grangeway Ave, Toronto ",43.7742215,-79.25013670000001,650.0
776,487500," 80 Parrotta Dr, Toronto ",43.7338126,-79.5351847,950.0
777,541000," 10 Tangreen Crt, Toronto ",43.7958866,-79.4270483,1100.0
778,423000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,250.0
780,585000," 3520 Danforth Ave, Toronto ",43.6946819,-79.27341440000001,850.0
782,595000," 438 Richmond St W, Toronto ",43.648005299999994,-79.3968338,650.0
783,499000," 55 George Appleton Way, Toronto ",43.7251358,-79.4799789,950.0
784,925000," 45 Charles St E, Toronto ",43.668717799999996,-79.3839957,850.0
785,530000," 15 Northtown Way, Toronto ",43.7748786,-79.4132928,650.0
788,706000," 29 Camden St, Toronto ",43.6468787,-79.39721259999999,750.0
792,875000,"9 Ritchie Ave, Toronto ",43.651947899999996,-79.4508282,1750.0
793,615000," 775 King St W, Toronto ",43.643012,-79.406201,650.0
794,726000," 1001 Roselawn Ave, Toronto ",43.7011783,-79.4460686,1100.0
796,360000," 555 Yonge St, Toronto ",43.66472329999999,-79.38408359999998,250.0
797,423000," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,250.0
798,381000," 10 Willison Sq, Toronto ",43.6522266,-79.39826219999999,250.0
800,568000," 185 Roehampton Ave, Toronto ",43.7089649,-79.3929849,550.0
801,499000," 55 George Appleton Way, Toronto ",43.7251358,-79.4799789,950.0
803,725000," 60 Bathurst St, Toronto ",43.642307,-79.40252059999999,750.0
804,644000," 2350 Bridletowne Cir, Toronto ",43.8007222,-79.31659350000001,1900.0
805,603000," 2220 Lake Shore Blvd W, Toronto ",43.622796799999996,-79.4833514,750.0
806,530000," 15 Northtown Way, Toronto ",43.7748786,-79.4132928,650.0
807,444900," 1420 Dupont St, Toronto ",43.6666471,-79.4482065,550.0
808,365000," 41 Markbrook Lane, Toronto ",43.7583999,-79.58646920000001,950.0
810,575000," 68 Shuter St, Toronto ",43.655111,-79.3756429,550.0
812,625000," 550 Queens Quay, Toronto ",43.6368544,-79.39662009999999,850.0
815,350000," 3 Massey Sq, Toronto ",43.6968278,-79.29341240000001,1100.0
816,736000," 8 The Esplanade, Toronto ",43.6461582,-79.3764182,650.0
817,415000," 11 Neilson Dr, Toronto ",43.6279799,-79.56196829999999,1100.0
818,801000,"266 Gowan Ave, Toronto ",43.689645500000005,-79.34292370000001,900.0
819,830000,"3 Hawkedon Cres, Toronto ",43.7249529,-79.58314820000001,1750.0
821,569900," 5 Michael Power Pl, Toronto ",43.644276500000004,-79.52893900000001,850.0
823,805000," 7 Brighton Pl, Vaughan ",43.7952184,-79.43852270000001,1750.0
824,999000," 289 Sumach St, Toronto ",43.6636772,-79.3613675,1300.0
828,525000," 9 Burnhamthorpe Cres, Toronto ",43.6500245,-79.52907090000001,750.0
829,560000," 80 Western Battery Rd, Toronto ",43.6396224,-79.4146051,650.0
831,798000," 145 Long Branch Ave, Toronto ",43.5968067,-79.5345709,1300.0
832,740000," 650 Mount Pleasant Rd, Toronto ",43.7046042,-79.38901,950.0
833,1400700,"350 Windermere Ave, Toronto ",43.6483573,-79.47999,1300.0
836,625000," 550 Queens Quay, Toronto ",43.6368544,-79.39662009999999,850.0
837,1145000,"29 Roseland Dr, Toronto ",43.5994273,-79.5463056,1750.0
840,1033000,"17 Routliffe Lane, Toronto ",43.777950700000005,-79.4266282,2250.0
841,1018000," 10 Capreol Crt, Toronto ",43.6402232,-79.395951,1100.0
842,798000," 145 Long Branch Ave, Toronto ",43.5968067,-79.5345709,1300.0
843,540000," 250 Orton Park Rd, Toronto ",43.777674600000005,-79.21173370000001,1100.0
844,1400700,"350 Windermere Ave, Toronto ",43.6483573,-79.47999,1300.0
845,1085000," 88 Park Lawn Rd, Toronto ",43.6240658,-79.48571120000001,1500.0
848,415000," 11 Neilson Dr, Toronto ",43.6279799,-79.56196829999999,1100.0
850,380000," 2901 Kipling Ave, Toronto ",43.7582614,-79.5884807,950.0
853,700000," 2 Old Mill Dr, Toronto ",43.64804779999999,-79.48721540000001,650.0
854,720000," 33 Charles St E, Toronto ",43.6685778,-79.3844795,650.0
855,765000,"99 Pringdale Gardens Cir, Toronto ",43.7419205,-79.2439931,1750.0
856,503000," 565 Wilson Ave, Toronto ",43.7340513,-79.44806290000001,650.0
857,470000," 30 Harrison Garden Blvd, Toronto ",43.7565565,-79.4086248,550.0
858,625000," 550 Queens Quay, Toronto ",43.6368544,-79.39662009999999,850.0
859,805000," 7 Brighton Pl, Vaughan ",43.7952184,-79.43852270000001,1750.0
860,740000," 43 Hanna Ave, Toronto ",43.638763399999995,-79.41931,750.0
863,445000," 25 Fontenay Crt, Toronto ",43.6826838,-79.51108570000001,650.0
864,510000," 399 Adelaide St W, Toronto ",43.64618839999999,-79.3972358,550.0
865,1205000," 32 Camden St, Toronto ",43.6471655,-79.3973467,1100.0
867,590000," 38 Grand Magazine St, Toronto ",43.637333500000004,-79.4029401,650.0
868,830000,"3 Hawkedon Cres, Toronto ",43.7249529,-79.58314820000001,1750.0
870,805000," 7 Brighton Pl, Vaughan ",43.7952184,-79.43852270000001,1750.0
872,1400700,"350 Windermere Ave, Toronto ",43.6483573,-79.47999,1300.0
873,999000," 289 Sumach St, Toronto ",43.6636772,-79.3613675,1300.0
874,1030000,"52 Harding Blvd, Toronto ",43.6911053,-79.26312440000001,1300.0
875,720000," 33 Charles St E, Toronto ",43.6685778,-79.3844795,650.0
876,1018000," 10 Capreol Crt, Toronto ",43.6402232,-79.395951,1100.0
877,470000," 30 Harrison Garden Blvd, Toronto ",43.7565565,-79.4086248,550.0
878,765000," 245 Carlaw Ave, Toronto ",43.66379179999999,-79.340967,950.0
879,625000," 550 Queens Quay, Toronto ",43.6368544,-79.39662009999999,850.0
880,1033000,"17 Routliffe Lane, Toronto ",43.777950700000005,-79.4266282,2250.0
881,350000," 3 Massey Sq, Toronto ",43.6968278,-79.29341240000001,1100.0
882,1085000," 88 Park Lawn Rd, Toronto ",43.6240658,-79.48571120000001,1500.0
883,400000," 757 Victoria Park Ave, Toronto ",43.6924968,-79.2884775,750.0
884,432000," 3 Greystone Walk Dr, Toronto ",43.724054200000005,-79.2514303,950.0
886,512500," 68 Merton St, Toronto ",43.6970486,-79.39415600000001,550.0
887,380000," 2901 Kipling Ave, Toronto ",43.7582614,-79.5884807,950.0
888,431000," 955 O'connor Dr, Toronto ",43.7081714,-79.3104892,950.0
889,432000," 3 Greystone Walk Dr, Toronto ",43.724054200000005,-79.2514303,950.0
890,590000," 38 Grand Magazine St, Toronto ",43.637333500000004,-79.4029401,650.0
891,765000," 245 Carlaw Ave, Toronto ",43.66379179999999,-79.340967,950.0
895,1635000," 180 University Ave, Toronto ",43.648953000000006,-79.3857683,1500.0
896,2245000,"305 Finch Ave E, Toronto ",43.7844294,-79.3934447,3250.0
