,Price,Address,Latitude,Longitude,Venues,Sqft
330,"1,270,000","30 Bearbury Dr, Toronto ",43.6339185,-79.5734917,4,750
331,"338,900"," 1250 Bridletowne Cir, Toronto ",43.7944626,-79.3127827,6,950
332,"512,000"," 55 Ann O'reilly Rd, Toronto ",43.7739128,-79.3293592,17,3250
333,"338,000"," 2500 Bridletowne Cir, Toronto ",43.801356,-79.3178165,12,750
334,"462,000"," 5 Emerald Lane, Vaughan ",43.7941856,-79.4398112,14,250
335,"309,000"," 100 Dundalk Dr, Toronto ",43.7702669,-79.2871469,14,1100
336,"509,000"," 11 Superior Ave, Toronto ",43.6152292,-79.4889486,17,650
337,"430,000"," 330 Mccowan Rd, Toronto ",43.737552,-79.238353,5,1100
338,"950,000","22 Duncombe Blvd, Toronto ",43.7383397,-79.2144277,11,850
339,"1,019,000","60 Sellers Ave, Toronto ",43.6826222,-79.4463144,5,1100
340,"569,500"," 703 Burnhamthorpe Rd, Toronto ",43.6417745,-79.5798563,9,850
341,"1,150,000","95 Brooklyn Ave, Toronto ",43.6652559,-79.3369293,68,1900
342,"562,000"," 50 Brian Harrison Way, Toronto ",43.773709,-79.2587701,40,2250
343,"790,000","7 Bucksburn Rd, Toronto ",43.7489434,-79.6004834,4,850
344,"448,500"," 700 Humberwood Blvd, Toronto ",43.724568,-79.6160904,4,1900
345,"402,500"," 710 Humberwood Blvd, Toronto ",43.7246581,-79.6154278,5,650
346,"696,000","113 Jenny Wrenway Way, Toronto ",43.8100859,-79.3640897,3,250
347,"1,352,875","14 Yewfield Cres, Toronto ",43.7491257,-79.3460936,7,750
348,"1,400,000","147 Rushton Rd, Toronto ",43.6782309,-79.4258625,39,1300
349,"607,000","73 East Ave, Toronto ",43.7816708,-79.131743,4,1300
350,"1,725,750","26 Aldenham Cres, Toronto ",43.7505659,-79.3291504,3,950
351,"1,060,000","188 Courcelette Rd, Toronto ",43.6812949,-79.2803415,9,650
352,"978,000","92 Ambercroft Blvd, Toronto ",43.8134481,-79.3145812,0,950
353,"705,000","29 Kilpatrick Dr, Toronto ",43.7384321,-79.2903234,4,850
354,"433,500"," 3520 Danforth Ave, Toronto ",43.6946819,-79.2734144,6,850
355,"390,000"," 8 Rosebank Dr, Toronto ",43.7922768,-79.2366362,14,750
356,"996,000","693 Milverton Blvd, Toronto ",43.6885514,-79.3150384,19,650
357,"617,000"," 5162 Yonge St, Toronto ",43.7696635,-79.413783,50,1300
358,"1,080,000","71 Orangewood Cres, Toronto ",43.7915747,-79.3265565,11,650
359,"338,000"," 2500 Bridletowne Cir, Toronto ",43.801356,-79.3178165,12,1300
360,"1,140,000","56 Highcroft Rd, Toronto ",43.6729889,-79.3168261,21,250
361,"710,000","118 Crow Tr, Toronto ",43.8140187,-79.2292769,3,1500
362,"1,019,000","60 Sellers Ave, Toronto ",43.6826222,-79.4463144,5,550
363,"675,000"," 1 The Esplanade, Toronto ",43.6458091,-79.3756819,97,4250
364,"615,000"," 2200 Lake Shore Blvd W, Toronto ",43.6227486,-79.481943,19,650
365,"555,000"," 38 Joe Shuster Way, Toronto ",43.6405881,-79.4248274,85,1300
366,"840,000"," 105 George St, Toronto ",43.6522103,-79.3707988,68,3250
367,"735,000"," 33 Shore Breeze Dr, Toronto ",43.6239998,-79.4797257,16,2250
368,"1,807,500"," 217 Roslin Ave, Toronto ",43.7314885,-79.3927308,1,850
369,"415,000"," 1 Leaside Park Dr, Toronto ",43.7025389,-79.351572,16,650
370,"380,000"," 10 Markbrook Lane, Toronto ",43.7590096,-79.5885685,4,4250
371,"538,000"," 110 Charles St E, Toronto ",43.6701589,-79.3803887,90,3250
372,"1,260,000","1B Heathdale Rd, Toronto ",43.6889913,-79.420954,1,850
373,"1,270,000","30 Bearbury Dr, Toronto ",43.6339185,-79.5734917,4,850
374,"815,000","427 Melita Cres, Toronto ",43.6729102,-79.4265083,20,1300
375,"720,000"," 18 Graydon Hall Dr, Toronto ",43.7627142,-79.3464237,5,550
376,"390,000"," 88 Corporate Dr, Toronto ",43.7808971,-79.2498304,10,650
377,"710,000","38 Loradeen Cres, Toronto ",43.8144637,-79.2337438,4,1300
378,"1,360,000","15 Glenmount Park Rd, Toronto ",43.6781869,-79.3039717,4,550
379,"571,000"," 100 Upper Madison Ave, Toronto ",43.7641932,-79.4127583,69,950
380,"890,000","56 Monclova Rd, Toronto ",43.7309626,-79.5090799,1,750
381,"380,000"," 10 Markbrook Lane, Toronto ",43.7590096,-79.5885685,4,750
382,"1,078,000","201 Torrens Ave, Toronto ",43.6919681,-79.3456697,26,550
383,"1,377,000","80 Logan Ave, Toronto ",43.6565139,-79.3410593,25,650
384,"729,900"," 58 Marine Parade Dr, Toronto ",43.6276596,-79.47698,17,650
385,"520,000"," 50 Silverbell Grve, Toronto ",43.8040759,-79.2164256,5,750
386,"514,200"," 60 Town Centre Crt, Toronto ",43.7733444,-79.2561489,49,850
387,"672,100"," 70 Distillery Lane, Toronto ",43.6503953,-79.3581104,37,750
388,"537,000"," 33 Harbour Sq, Toronto ",43.6399033,-79.3771893,57,750
389,"1,480,000","25A Elford Blvd, Toronto ",43.6315105,-79.5163656,16,1500
390,"635,000"," 300 Front St, Toronto ",43.6441737,-79.3894209,63,650
391,"525,000"," 2 Valhalla Inn Rd, Toronto ",43.6418184,-79.5595537,7,750
392,"786,500"," 125 Western Battery Rd, Toronto ",43.639825,-79.4164156,30,650
393,"835,000","455 Melita Cres, Toronto ",43.6723194,-79.4262973,19,1100
394,"784,000","3 Calumet Cres, Toronto ",43.7618146,-79.2353129,6,850
395,"799,000"," 700 King St W, Toronto ",43.6440587,-79.4033104,100,1500
396,"874,800"," 88 Scott St, Toronto ",43.6483688,-79.3766013,100,950
397,"1,555,000","41 Nairn Ave, Toronto ",43.6779289,-79.448936,24,1750
398,"474,000"," 2460 Eglinton Ave E, Toronto ",43.7342567,-79.2628949,16,650
399,"433,000"," 11 Superior Ave, Toronto ",43.6152292,-79.4889486,17,1100
400,"215,000"," 5 Frith Rd, Toronto ",43.7459167,-79.5157256,4,550
401,"792,500"," 397 Front St W, Toronto ",43.642653,-79.3934868,59,250
402,"665,000","694 Old Weston Rd, Toronto ",43.6811023,-79.4672354,14,650
403,"551,000"," 231 Fort York Blvd, Toronto ",43.6366747,-79.40647,15,850
404,"856,000"," 32 Trolley Cres, Toronto ",43.6565369,-79.3544975,37,850
405,"1,060,000","120 Cambridge Ave, Toronto ",43.6794115,-79.3595822,37,950
406,"650,000"," 1200 Don Mills Rd, Toronto ",43.7391143,-79.3444729,26,1100
407,"551,000"," 231 Fort York Blvd, Toronto ",43.6366747,-79.40647,15,1750
408,"564,000"," 89 Mcgill St, Toronto ",43.6606054,-79.3786354,100,850
409,"527,800"," 28 Olive Ave, Toronto ",43.7793207,-79.4137118,60,750
410,"1,078,000","201 Torrens Ave, Toronto ",43.6919681,-79.3456697,26,850
411,"1,220,000","989 St Clarens Ave, Toronto ",43.6733361,-79.4477956,16,850
412,"635,000"," 300 Front St, Toronto ",43.6441737,-79.3894209,63,2750
413,"835,000"," 530 Indian Grve, Toronto ",43.663261,-79.468389,49,550
414,"464,900"," 44 St. Joseph St, Toronto ",43.6660964,-79.3873217,54,750
415,"472,000"," 15 Windermere Ave, Toronto ",43.6369251,-79.4690573,13,650
416,"890,000","22 Stainforth Dr, Toronto ",43.7937253,-79.2868889,2,1750
417,"762,000"," 330 Adelaide St E, Toronto ",43.6522277,-79.3692699,44,650
418,"1,377,000","80 Logan Ave, Toronto ",43.6565139,-79.3410593,25,850
419,"357,000"," 10 Sunny Glen Way, Toronto ",43.710003,-79.3311344,6,250
420,"13,180,000","44 Burton Rd, Toronto ",43.6934072,-79.4194865,0,1500
421,"520,000"," 50 Silverbell Grve, Toronto ",43.8040759,-79.2164256,5,1700
422,"625,000"," 71 Simcoe St, Toronto ",43.6466423,-79.3855088,98,1300
423,"474,000"," 2460 Eglinton Ave E, Toronto ",43.7342567,-79.2628949,16,550
424,"874,800"," 88 Scott St, Toronto ",43.6483688,-79.3766013,100,850
425,"514,200"," 60 Town Centre Crt, Toronto ",43.7733444,-79.2561489,49,850
426,"1,500,000"," 180 University Ave, Toronto ",43.648953,-79.3857683,100,1750
427,"784,000","3 Calumet Cres, Toronto ",43.7618146,-79.2353129,6,4374
428,"672,100"," 70 Distillery Lane, Toronto ",43.6503953,-79.3581104,37,750
429,"856,000"," 32 Trolley Cres, Toronto ",43.6565369,-79.3544975,37,1100
430,"1,060,000","120 Cambridge Ave, Toronto ",43.6794115,-79.3595822,37,950
431,"702,000","299 Maria St, Toronto ",43.6661972,-79.4820018,25,250
432,"464,900"," 44 St. Joseph St, Toronto ",43.6660964,-79.3873217,54,850
433,"890,000","22 Stainforth Dr, Toronto ",43.7937253,-79.2868889,2,950
434,"630,000"," 2015 Sheppard Ave E, Toronto ",43.7754094,-79.3374852,10,650
435,"450,000"," 100 Antibes Dr, Toronto ",43.7804828,-79.4470506,8,750
436,"460,000"," 88 Sheppard Ave E, Toronto ",43.7640292,-79.4070417,44,950
437,"874,800"," 88 Scott St, Toronto ",43.6483688,-79.3766013,100,550
438,"1,078,000","201 Torrens Ave, Toronto ",43.6919681,-79.3456697,26,1750
439,"661,000","230 Oakridge Dr, Toronto ",43.7338988,-79.226823,4,850
440,"780,000","33 Waterbridge Way, Toronto ",43.7725657,-79.1404295,3,650
441,"527,800"," 28 Olive Ave, Toronto ",43.7793207,-79.4137118,60,750
442,"1,377,000","80 Logan Ave, Toronto ",43.6565139,-79.3410593,25,1500
443,"2,170,000","41 Snowdon Ave, Toronto ",43.7311998,-79.4024021,48,250
444,"792,500"," 397 Front St W, Toronto ",43.642653,-79.3934868,59,750
445,"490,000"," 150 Neptune Dr, Toronto ",43.7297283,-79.4419362,5,750
446,"357,000"," 10 Sunny Glen Way, Toronto ",43.710003,-79.3311344,6,650
447,"1,400,000","276 Airdrie Rd, Toronto ",43.7079935,-79.3667693,15,850
448,"772,500"," 70 Mill St, Toronto ",43.6510546,-79.3590608,40,1500
449,"2,065,000","23 Lee Ave, Toronto ",43.6680469,-79.2967406,53,1300
450,"419,000"," 17 Zorra St, Toronto ",43.6211337,-79.5212115,20,4374
451,"1,150,000"," 21 Grand Magazine St, Toronto ",43.6364097,-79.4020034,30,950
452,"433,000"," 11 Superior Ave, Toronto ",43.6152292,-79.4889486,17,1750
453,"599,000","167 Huntingdale Blvd, Toronto ",43.7965016,-79.3216626,16,950
454,"450,000"," 100 Antibes Dr, Toronto ",43.7804828,-79.4470506,8,1750
455,"551,000"," 231 Fort York Blvd, Toronto ",43.6366747,-79.40647,15,650
456,"755,000"," 60 Heintzman St, Toronto ",43.6668646,-79.4644815,44,250
457,"464,900"," 44 St. Joseph St, Toronto ",43.6660964,-79.3873217,54,550
458,"1,150,000"," 21 Grand Magazine St, Toronto ",43.6364097,-79.4020034,30,650
459,"818,888","289 Codsell Ave, Toronto ",43.7538004,-79.4604521,10,1300
460,"1,060,000","120 Cambridge Ave, Toronto ",43.6794115,-79.3595822,37,1300
461,"650,440"," 383 Ellis Park Rd, Toronto ",43.6520396,-79.4708348,22,1750
462,"672,100"," 70 Distillery Lane, Toronto ",43.6503953,-79.3581104,37,850
463,"856,000"," 32 Trolley Cres, Toronto ",43.6565369,-79.3544975,37,750
464,"1,555,000","41 Nairn Ave, Toronto ",43.6779289,-79.448936,24,1750
465,"357,000"," 10 Sunny Glen Way, Toronto ",43.710003,-79.3311344,6,1750
466,"419,000"," 17 Zorra St, Toronto ",43.6211337,-79.5212115,20,550
467,"1,500,000"," 180 University Ave, Toronto ",43.648953,-79.3857683,100,1300
468,"493,000"," 50 Ann O'reilly Rd, Toronto ",43.7746881,-79.3300007,17,850
469,"1,078,000","201 Torrens Ave, Toronto ",43.6919681,-79.3456697,26,550
470,"466,000"," 115 Omni Dr, Toronto ",43.7713861,-79.2607673,8,1300
471,"325,000"," 430 Mclevin Ave, Toronto ",43.8101572,-79.2211035,11,950
472,"629,000"," 265 Ridley Blvd, Toronto ",43.7394993,-79.4242244,8,750
473,"670,000"," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,16,950
474,"1,063,000","312 Grandview Way, Toronto ",43.7753649,-79.4109093,54,250
475,"832,500","88 Merrill Ave E, Toronto ",43.6828768,-79.313713,32,850
476,"1,400,000","139 Hillmount Ave, Toronto ",43.7090832,-79.4378939,5,750
477,"1,750,000","252 Castlefield Ave, Toronto ",43.7098205,-79.4097026,4,650
478,"670,000"," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,16,900
479,"1,325,000","17 Wrenson Rd, Toronto ",43.6746086,-79.3164189,16,650
480,"1,063,000","312 Grandview Way, Toronto ",43.7753649,-79.4109093,54,1750
481,"590,000"," 68 Abell St, Toronto ",43.642313,-79.4243664,100,850
482,"640,000","8 Berry Creek Dr, Toronto ",43.7213371,-79.5691898,5,650
483,"765,000","37 Gladsmore Cres, Toronto ",43.7218254,-79.5628287,4,900
484,"1,150,000","8 Harrow Dr, Toronto ",43.7026191,-79.4824067,5,650
485,"425,000"," 170 Sudbury St, Toronto ",43.6415685,-79.4246027,100,850
486,"653,000"," 900 Mount Pleasant Rd, Toronto ",43.7115287,-79.3916203,13,850
487,"1,035,000","50 Melville Ave, Toronto ",43.6704194,-79.4235007,17,3250
488,"1,180,000"," 1100 Kingston Rd, Toronto ",43.6813916,-79.2821633,11,650
489,"830,000","22 Ascot Ave, Toronto ",43.6801011,-79.4451056,18,750
490,"830,000"," 19 Grand Trunk Cres, Toronto ",43.6415312,-79.3826739,94,1100
491,"736,000","148 Ingleton Blvd, Toronto ",43.8216934,-79.2666209,5,900
492,"833,000","17 Battenberg Ave, Toronto ",43.667276,-79.3158673,23,750
493,"680,000"," 38 Grenville St, Toronto ",43.6618956,-79.3857479,43,250
494,"985,000"," 105 George St, Toronto ",43.6522103,-79.3707988,68,950
495,"952,513","24 Lyncroft Dr, Toronto ",43.7509355,-79.1893947,3,750
496,"605,000"," 18 Harrison Garden Blvd, Toronto ",43.7573542,-79.4093577,18,650
497,"489,500"," 650 Lawrence Ave W, Toronto ",43.7172871,-79.4418464,11,1500
498,"653,000"," 900 Mount Pleasant Rd, Toronto ",43.7115287,-79.3916203,13,650
499,"485,000"," 2230 Lakeshore Blvd W, Toronto ",43.6216163,-79.4829207,20,550
500,"1,180,000"," 1100 Kingston Rd, Toronto ",43.6813916,-79.2821633,11,1750
501,"830,000","22 Ascot Ave, Toronto ",43.6801011,-79.4451056,18,900
502,"516,000"," 36 Park Lawn Rd, Toronto ",43.6237198,-79.4837029,15,1750
503,"1,240,000","24 Roslin Ave, Toronto ",43.7299146,-79.4018194,48,750
504,"395,000"," 9 Windermere Ave, Toronto ",43.6368133,-79.4681638,13,3250
505,"1,415,000"," 993 Queen St W, Toronto ",43.6446488,-79.4156165,65,950
506,"801,000","21 Risdon Crt, Toronto ",43.6637383,-79.5839821,7,250
507,"710,000","38 Benroyal Cres, Toronto ",43.7601888,-79.243507,2,650
508,"775,000","424 Pharmacy Ave, Toronto ",43.7034231,-79.28843,2,750
509,"2,995,000","382 Walmer Rd, Toronto ",43.681693,-79.4118818,16,750
510,"600,000"," 5 Mariner Terr, Toronto ",43.6397355,-79.3904175,78,1750
511,"1,428,000","224 Faywood Blvd, Toronto ",43.7484452,-79.4502154,3,750
512,"500,000"," 55 Ann O'reilly Rd, Toronto ",43.7739128,-79.3293592,17,650
513,"960,000","380 Rhodes Ave, Toronto ",43.6751703,-79.3217015,30,1300
514,"1,400,000","50 Tyrrel Ave, Toronto ",43.6784192,-79.4241685,37,1300
515,"704,000"," 104 Caledonia Park Rd, Toronto ",43.6742519,-79.454435,15,1700
516,"1,290,000","10 Hillcroft Dr, Markham ",43.8305967,-79.2810679,5,850
517,"3,500,000","45B Chestnut Park, Toronto ",43.6793071,-79.3860409,35,650
518,"780,000"," 85 East Liberty St, Toronto ",43.638175,-79.4153863,30,250
519,"575,000"," 40 Scollard St, Toronto ",43.6725538,-79.389571,94,1900
520,"655,000","15 Ben Alder Dr, Toronto ",43.7594691,-79.2380043,9,900
521,"1,428,000","224 Faywood Blvd, Toronto ",43.7484452,-79.4502154,3,650
522,"680,000","51 Winter Ave, Toronto ",43.7331528,-79.2532091,8,950
523,"960,000","380 Rhodes Ave, Toronto ",43.6751703,-79.3217015,30,1100
524,"775,000","424 Pharmacy Ave, Toronto ",43.7034231,-79.28843,2,250
525,"760,000","12 Norwood Terr, Toronto ",43.684897,-79.3029483,26,850
526,"1,360,000","293 Betty Ann Dr, Toronto ",43.7652492,-79.4341925,1,650
527,"1,290,000","10 Hillcroft Dr, Markham ",43.8305967,-79.2810679,5,950
528,"750,000"," 19 Brant St, Toronto ",43.6456962,-79.3975815,59,850
529,"780,000"," 85 East Liberty St, Toronto ",43.638175,-79.4153863,30,650
530,"739,800","10 Phalen Cres, Toronto ",43.8191271,-79.2816049,3,750
531,"704,000"," 104 Caledonia Park Rd, Toronto ",43.6742519,-79.454435,15,1750
532,"600,000"," 5 Mariner Terr, Toronto ",43.6397355,-79.3904175,78,650
533,"495,900"," 2087 Lake Shore Blvd W, Toronto ",43.629664,-79.4773311,21,1100
534,"1,240,000","24 Roslin Ave, Toronto ",43.7299146,-79.4018194,48,250
535,"480,000"," 18 Harrison Garden Blvd, Toronto ",43.7573542,-79.4093577,18,250
536,"790,000"," 1000 King St W, Toronto ",43.6417333,-79.414491,76,250
537,"656,900"," 15 Merchants' Wharf, Toronto ",43.6451103,-79.3645226,13,550
538,"663,000","14 Willowmount Dr, Toronto ",43.7162617,-79.2759132,4,950
539,"507,000"," 1 De Boers Dr, Toronto ",43.7514057,-79.4641481,8,750
540,"450,000"," 68 Abell St, Toronto ",43.642313,-79.4243664,100,1900
541,"745,000","8 Shea Crt, Toronto ",43.7833985,-79.1404133,10,750
542,"515,000","34 Scotia Ave, Toronto ",43.6969481,-79.2737369,6,650
543,"652,000"," 90 Stadium Rd, Toronto ",43.6344756,-79.4015886,26,550
544,"718,000","90 Squires Ave, Toronto ",43.7106029,-79.3021229,3,950
545,"1,180,000","10 Dallas Rd, Toronto ",43.7820856,-79.4342804,2,550
546,"652,000"," 90 Stadium Rd, Toronto ",43.6344756,-79.4015886,26,850
547,"503,000"," 2 Eva Rd, Toronto ",43.640566,-79.5627389,7,1100
548,"473,000"," 60 Fairfax Cres, Toronto ",43.7165275,-79.2844518,4,650
549,"700,000"," 600 Fleet St, Toronto ",43.6366681,-79.4004451,32,1100
550,"380,000"," 8 Kingsbridge Crt, Toronto ",43.7723476,-79.4438857,6,900
551,"860,000","66 Eldon Ave, Toronto ",43.6922936,-79.2924788,27,1750
552,"480,000"," 366 The East Mall St, Toronto ",43.6431699,-79.5597294,7,850
553,"629,900","40 Westwood Ave, Toronto ",43.6855635,-79.354376,7,1750
554,"590,000"," 942 Yonge St, Toronto ",43.6745663,-79.3887457,40,1300
555,"656,900"," 15 Merchants' Wharf, Toronto ",43.6451103,-79.3645226,13,750
556,"445,000"," 15 Zorra St, Toronto ",43.621354,-79.5210872,21,650
557,"970,000"," 980 Yonge St, Toronto ",43.6750816,-79.3889138,33,1300
558,"710,000"," 110 Marine Parade Dr, Toronto ",43.6252596,-79.4779028,14,950
559,"1,250,000","148 Mulock Ave, Toronto ",43.6712732,-79.4660674,29,1300
560,"530,000"," 47 Lexington Ave, Toronto ",43.7437607,-79.5987617,4,850
561,"308,000"," 40 Panorama Crt, Toronto ",43.7477413,-79.5799221,1,1750
562,"875,000","8 Leavey Crt, Toronto ",43.7986369,-79.3747309,12,2250
563,"1,280,000","1 Ennismore Pl, Toronto ",43.7760722,-79.3580539,3,1100
564,"582,000","490 Oakwood Ave, Toronto ",43.6909992,-79.44038,9,1300
565,"746,000","18 Glamis Ave, Toronto ",43.6712866,-79.498575,4,1100
566,"421,000"," 185 Bonis Ave, Toronto ",43.7858051,-79.2923717,22,1300
567,"500,000"," 5 Old Sheppard Ave, Toronto ",43.7772704,-79.3368302,11,1500
568,"730,000","1205 Woodbine Ave, Toronto ",43.6922312,-79.3154291,6,1100
569,"742,000","22 Dibgate Blvd, Toronto ",43.7992467,-79.2704414,14,950
570,"275,000"," 10 Sunny Glenway, Toronto ",43.710003,-79.3311344,6,650
571,"533,000"," 60 Berwick Ave, Toronto ",43.7038164,-79.3998225,48,650
572,"568,000"," 120 Harrison Garden Blvd, Toronto ",43.7580713,-79.4031651,9,1750
573,"710,000"," 110 Marine Parade Dr, Toronto ",43.6252596,-79.4779028,14,650
574,"818,000"," 377 Madison Ave, Toronto ",43.6770215,-79.4063849,29,550
575,"875,000","8 Leavey Crt, Toronto ",43.7986369,-79.3747309,12,850
576,"647,000"," 23 Lorraine Dr, Toronto ",43.7780172,-79.4166278,61,1750
577,"645,000","44 Cottonwood Dr, Toronto ",43.7313607,-79.3452743,32,750
578,"1,085,000","1694 Dundas St E, Toronto ",43.6677646,-79.325905,22,650
579,"1,145,000","92 Charleswood Dr, Toronto ",43.737137,-79.4410504,8,550
580,"285,000"," 2737 Keele St, Toronto ",43.7257789,-79.480759,25,1100
581,"564,900"," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,16,650
582,"423,000"," 37 Four Winds Dr, Toronto ",43.7638433,-79.4981137,6,1750
583,"1,430,000","70 Gatwick Ave, Toronto ",43.6906295,-79.3055221,22,1750
584,"945,000"," 18 Yorkville Ave, Toronto ",43.6721944,-79.387865,86,1300
585,"960,000","37 Pagebrook Dr, Toronto ",43.6890123,-79.5289666,14,1300
586,"935,000","57 Herbert Ave, Toronto ",43.671163,-79.305385,0,1300
587,"1,186,000","301 Goldhawk Tr, Toronto ",43.8269119,-79.2840818,4,650
588,"675,000","60 Conn Smythe Dr, Toronto ",43.7429827,-79.2255262,0,1100
589,"381,000"," 4600 Steeles Ave E, Markham ",43.8264599,-79.2971634,14,550
590,"562,000"," 2885 Bayview Ave, Toronto ",43.7679817,-79.3879983,31,950
591,"513,000"," 56 Annie Craig Dr, Toronto ",43.6256776,-79.4787686,17,850
592,"791,000","194 Lynnbrook Dr, Toronto ",43.7728069,-79.2416568,9,2250
593,"580,000"," 460 Adelaide St, Toronto ",43.6460438,-79.399161,75,1100
594,"650,000"," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,16,1500
595,"425,000"," 105 The Queensway Ave, Toronto ",43.6360574,-79.470781,16,750
596,"900,000","12 Harrow Dr, Toronto ",43.7025653,-79.4826264,2,950
597,"480,000"," 366 The East Mall St, Toronto ",43.6431699,-79.5597294,7,550
598,"680,000"," 83 Mondeo Dr, Toronto ",43.766238,-79.2869233,15,950
599,"1,200,000"," 30 Old Mill Rd, Toronto ",43.6514777,-79.4938522,8,950
600,"960,000","37 Pagebrook Dr, Toronto ",43.6890123,-79.5289666,14,950
601,"450,000"," 68 Abell St, Toronto ",43.642313,-79.4243664,100,650
602,"423,000"," 37 Four Winds Dr, Toronto ",43.7638433,-79.4981137,6,950
603,"285,000"," 2737 Keele St, Toronto ",43.7257789,-79.480759,25,1500
604,"1,015,000","88 Oakvale Ave, Toronto ",43.6795445,-79.3327614,28,3250
605,"3,800,000"," 12 Macpherson Ave, Toronto ",43.6791822,-79.391453,50,2250
606,"684,000"," 2200 Lakshore Blvd W, Toronto ",43.6227486,-79.481943,19,550
607,"645,000","44 Cottonwood Dr, Toronto ",43.7313607,-79.3452743,32,1500
608,"365,000"," 40 Bay Mills Blvd, Toronto ",43.7806198,-79.3052706,8,1300
609,"400,000"," 7 Bishop Ave, Toronto ",43.7816907,-79.4143853,39,2250
610,"1,250,000","148 Mulock Ave, Toronto ",43.6712732,-79.4660674,29,1100
611,"378,000"," 2500 Bridletowne Cir, Toronto ",43.801356,-79.3178165,12,2750
612,"469,000"," 21 Overlea Blvd, Toronto ",43.7044049,-79.3490425,19,950
613,"590,000"," 942 Yonge St, Toronto ",43.6745663,-79.3887457,40,1500
614,"365,000"," 80 Esther Lorrie Dr, Toronto ",43.731744,-79.5772925,4,650
